Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
988,180,28,18.968,0,10.0,-1,0.001,1.0,1,18.968,48,0.9880000000000008,SAT,,0.029,
989,180,36,8.889,0,10.0,-1,0.001,1.0,1,8.889,48,0.9890000000000008,SAT,,0.028,
990,180,32,14.0509,0,10.0,-1,0.001,1.0,1,14.0509,48,0.9900000000000008,SAT,,0.029,
991,180,38,7.362,0,10.0,-1,0.001,1.0,1,7.362,48,0.9910000000000008,SAT,,0.029,
992,180,43,9.4193,0,10.0,-1,0.001,1.0,1,9.4193,48,0.9920000000000008,SAT,,0.029,
993,180,3,130.4196,0,10.0,-1,0.001,1.0,1,130.4196,48,0.9930000000000008,SAT,,0.028,
994,180,49,22.0254,0,10.0,-1,0.001,1.0,1,22.0254,48,0.9940000000000008,SAT,,0.029,
995,180,16,27.7916,0,10.0,-1,0.001,1.0,1,27.7916,48,0.9950000000000008,SAT,,0.029,
996,180,13,37.5228,0,10.0,-1,0.001,1.0,1,37.5228,48,0.9960000000000008,SAT,,0.028,
997,180,74,6.3307,0,10.0,-1,0.001,1.0,1,6.3307,48,0.9970000000000008,SAT,,0.029,
998,180,12,42.3879,0,10.0,-1,0.001,1.0,1,42.3879,48,0.9980000000000008,SAT,,0.029,
999,180,5,103.9211,0,10.0,-1,0.001,1.0,1,103.9211,48,0.9990000000000008,SAT,,0.028,
1000,180,22,22.0899,0,10.0,-1,0.001,1.0,1,22.0899,48,1.0000000000000007,SAT,,0.029,
